cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
15,41,0,5151924.19,100000003178549100;100000008512552100;100000003242289100;100000008413748100;100000008221543100,"фрагмент раздачи; доминирует peripheral, seed=0"
16,30,0,8045494.0,100000005527892100;100000001303311100;100000008743913100;100000008710843100;100000007229557100,"фрагмент раздачи; доминирует peripheral, seed=0"
17,29,0,446070.0,100000008460102100;100000001164648100;100000002645046100;100000002512742100;100000003005167100,периферийный кластер без seed; доминирует peripheral
18,26,0,2990118.0,100000001049200100;100000003873332100;100000008546855100;100000003854444100;100000008582730100,периферийный кластер без seed; доминирует peripheral
19,24,0,3340669.0,100000004076740100;100000007382543100;100000005519998100;100000004336312100;100000008213966100,периферийный кластер без seed; доминирует peripheral
20,21,13,1976116.0,100000005382566100;100000005523088100;100000008516839100;100000005668605100;100000004041163100,ядро с 13 seed и консолидацией; доминирует peripheral
21,20,0,617900.0,100000003154105100;100000001427082100;100000002448088100;100000002185328100;100000000723383100,периферийный кластер без seed; доминирует peripheral
22,18,0,711010.0,100000008172352100;100000000993112100;100000004552204100;100000002691858100;100000005507142100,периферийный кластер без seed; доминирует peripheral
23,18,0,3422800.0,100000003701161100;100000001822623100;100000003824464100;100000008238989100;100000008137435100,периферийный кластер без seed; доминирует peripheral
24,17,1,2977887.0,100000004160650100;100000004144536100;100000002257794100;100000003603979100;100000003031890100,компонента вокруг 1 seed; доминирует peripheral
25,17,1,21586840.0,100000002224132100;100000004399686100;100000005474472100;100000000896111100;100000004813068100,компонента вокруг 1 seed; доминирует peripheral
26,15,0,3626010.0,100000008461532100;100000006704530100;100000003122817100;100000002691583100;100000001819396100,периферийный кластер без seed; доминирует peripheral
27,15,0,850450.0,100000001526235100;100000005505655100;100000002472632100;100000002708624100;100000004445291100,периферийный кластер без seed; доминирует peripheral
28,13,0,6748650.0,100000007442518100;100000000821507100;100000002911170100;100000001785161100;100000006567935100,периферийный кластер без seed; доминирует terminal
29,13,1,1392916.0,100000003164661100;100000006232815100;100000001380054100;100000005669845100;100000000703894100,компонента вокруг 1 seed; доминирует peripheral
30,11,0,3784703.0,100000003004487100;100000002710570100;100000002212494100;100000002175422100;100000003557488100,периферийный кластер без seed; доминирует peripheral
31,9,0,1406982.0,100000007647294100;100000002217161100;100000001445848100;100000000954884100;100000003006633100,периферийный кластер без seed; доминирует peripheral
32,8,3,4597161.0,100000008223661100;100000008314203100;100000003404627100;100000001732159100;100000008637537100,компонента вокруг 3 seed; доминирует peripheral
33,8,0,2473417.91,100000004906181100;100000000673915100;100000008675322100;100000008175078100;100000004911971100,периферийный кластер без seed; доминирует peripheral
34,7,0,1765600.0,100000007392365100;100000005745873100;100000008551752100;100000007865484100;100000004976946100,периферийный кластер без seed; доминирует peripheral
35,7,0,143000.0,100000000507799100;100000003962994100;100000005127767100;100000005911352100;100000004508696100,периферийный кластер без seed; доминирует peripheral
36,7,0,1268308.0,100000005754335100;100000008011159100;100000003888527100;100000006169033100;100000006573438100,периферийный кластер без seed; доминирует peripheral
37,7,0,3077000.0,100000002241986100;100000002594214100;100000004047887100;100000004070530100;100000001053894100,периферийный кластер без seed; доминирует peripheral
44,6,0,2540000.0,100000004717647100;100000004479404100;100000002659103100;100000004584730100;100000001533161100,периферийный кластер без seed; доминирует peripheral
41,6,0,720900.0,100000008761219100;100000007472293100;100000006638021100;100000008770483100;100000002794374100,периферийный кластер без seed; доминирует peripheral
42,6,1,383300.0,100000004094958100;100000005363908100;100000004331458100;100000008575624100;100000005546031100,компонента вокруг 1 seed; доминирует peripheral
43,6,0,2534500.0,100000003747133100;100000004722765100;100000002578653100;100000004272302100;100000005075949100,периферийный кластер без seed; доминирует peripheral
40,6,1,1527967.0,100000005183943100;100000000580561100;100000007939160100;100000003888271100;100000007930878100,компонента вокруг 1 seed; доминирует peripheral
38,6,1,275885.0,100000005895525100;100000002462183100;100000005485830100;100000007175718100;100000005056870100,компонента вокруг 1 seed; доминирует peripheral
39,6,1,1615030.0,100000008659445100;100000008736940100;100000008751429100;100000008193577100;100000005456919100,компонента вокруг 1 seed; доминирует peripheral
45,5,2,108007.0,100000006562026100;100000006249740100;100000006831291100;100000007347733100;100000008129393100,компонента вокруг 2 seed; доминирует peripheral
47,5,1,2809200.0,100000004135268100;100000002738256100;100000007507343100;100000008571433100;100000004979498100,компонента вокруг 1 seed; доминирует peripheral
48,5,0,172000.0,100000004659919100;100000005031696100;100000001223977100;100000002700161100;100000008461217100,периферийный кластер без seed; доминирует peripheral
49,5,0,1189154.0,100000000291906100;100000000291908100;100000004670388100;100000004691350100;100000004722630100,периферийный кластер без seed; доминирует peripheral
50,5,0,338950.0,100000004715209100;100000008190411100;100000003133045100;100000004747154100;100000001498732100,периферийный кластер без seed; доминирует peripheral
46,5,0,1138730.0,100000008430691100;100000003321895100;100000003692843100;100000002371892100;100000007330432100,периферийный кластер без seed; доминирует peripheral
54,4,0,518000.0,100000003163886100;100000000629812100;100000002205022100;100000001380107100,периферийный кластер без seed; доминирует terminal
57,4,0,832800.0,100000008625905100;100000003159641100;100000002194320100;100000001065234100,периферийный кластер без seed; доминирует peripheral
56,4,0,1595700.0,100000001052945100;100000005146665100;100000004616845100;100000001131403100,периферийный кластер без seed; доминирует peripheral
55,4,0,332709.0,100000002513028100;100000004610802100;100000002516862100;100000004780083100,периферийный кластер без seed; доминирует peripheral
52,4,1,1404980.0,100000000785800100;100000008601794100;100000001872484100;100000002459163100,компонента вокруг 1 seed; доминирует peripheral
51,4,2,1499679.0,100000008418835100;100000004269433100;100000008730021100;100000008701944100,компонента вокруг 2 seed; доминирует peripheral
53,4,1,79050.0,100000004971871100;100000003148220100;100000001852140100;100000006888238100,компонента вокруг 1 seed; доминирует peripheral
58,3,0,627870.0,100000004666651100;100000005664632100;100000008628231100,периферийный кластер без seed; доминирует terminal
59,3,1,450816.0,100000005034574100;100000007283257100;100000004388983100,компонента вокруг 1 seed; доминирует terminal
60,3,1,450000.0,100000000769919100;100000007018630100;100000002371751100,компонента вокруг 1 seed; доминирует peripheral
61,3,0,120000.0,100000003221510100;100000002505277100;100000001733216100,периферийный кластер без seed; доминирует peripheral
62,3,0,1557988.0,100000008258458100;100000004035925100;100000008619159100,периферийный кластер без seed; доминирует peripheral
66,2,0,155000.0,100000001439416100;100000007511780100,периферийный кластер без seed; доминирует peripheral
67,2,0,761255.0,100000000583220100;100000004586598100,периферийный кластер без seed; доминирует peripheral
64,2,1,81465.0,100000005392290100;100000003865939100,компонента вокруг 1 seed; доминирует peripheral
65,2,0,300000.0,100000008427027100;100000007898453100,периферийный кластер без seed; доминирует peripheral
63,2,1,30000.0,100000003200071100;100000003980083100,компонента вокруг 1 seed; доминирует peripheral
77,1,1,0.0,100000005480435100,компонента вокруг 1 seed; доминирует peripheral
85,1,1,0.0,100000008669037100,компонента вокруг 1 seed; доминирует peripheral
84,1,1,0.0,100000008513251100,компонента вокруг 1 seed; доминирует peripheral
83,1,1,0.0,100000008205000100,компонента вокруг 1 seed; доминирует peripheral
82,1,1,0.0,100000008117324100,компонента вокруг 1 seed; доминирует peripheral
81,1,1,0.0,100000005568407100,компонента вокруг 1 seed; доминирует peripheral
80,1,1,0.0,100000005560900100,компонента вокруг 1 seed; доминирует peripheral
79,1,1,0.0,100000005550592100,компонента вокруг 1 seed; доминирует peripheral
78,1,1,0.0,100000005495722100,компонента вокруг 1 seed; доминирует peripheral
76,1,1,0.0,100000005235389100,компонента вокруг 1 seed; доминирует peripheral
75,1,1,0.0,100000005087431100,компонента вокруг 1 seed; доминирует peripheral
74,1,1,0.0,100000005017150100,компонента вокруг 1 seed; доминирует peripheral
73,1,1,0.0,100000004174835100,компонента вокруг 1 seed; доминирует peripheral
72,1,1,0.0,100000004021459100,компонента вокруг 1 seed; доминирует peripheral
71,1,1,0.0,100000003770083100,компонента вокруг 1 seed; доминирует peripheral
70,1,1,0.0,100000003349739100,компонента вокруг 1 seed; доминирует peripheral
69,1,1,0.0,100000003265658100,компонента вокруг 1 seed; доминирует peripheral
68,1,1,0.0,100000000456947100,компонента вокруг 1 seed; доминирует peripheral
86,1,1,0.0,100000008701222100,компонента вокруг 1 seed; доминирует peripheral
